Video ID,Comments,Comment Count
UTJ7c2saCc4,,14813
ViSE3F7KT68,,6812
Zag_tB4fgJw,,5292
fQx4mmRG6GQ,,12877
VYeebGo0HYI,,3128
r6vapBr5-qI,,4020
-iy_xoHcYXc,,367
hIhB9bg_M88,,859
bBwpMb2GS7I,,5621
U_lYRyanQGE,,436
aGT_EeoMteI,,5099
AER-8vVtm-o,,472
HFM8vyBpOqs,,344
u4EGLILlY24,,276
P87hehJAVeo,,1822
OnoRcDNFnu4,,38
TXWogrVx5kU,,1637
GVkwFbJS6i4,,149
nMYFlxNzEZM,,17
tGwDav4OU4I,,14
OHo35bjWgO0,,47
Kv6MYSkg_60,,11
Gh0sUcXuuJg,,2
2aIhbJAFDCQ,,0
cVRnZa3_ing,,0
BQFHmIf2dHg,,0
LUrrN6cEBRQ,,17871
z6xD6zz_IzE,,4076
1LVpuWpRs3I,,14589
WKbwopSXLWU,,18856
U4X9YlbOq24,,454
UePmolUIles,,4859
Deb9SA9Sfe4,,138
pFCTgWIBrlg,,45
ZkOzfQ8Yxb0,,364
ZNE-vB2ncHM,,37
lBv_ZWY27rc,,5
9wGJoz_pdrY,,9
zs3wAHu5bjM,,3
whCU2euvx5U,,34
85uPKxL6RhA,,1
3CAo9glWzao,,57
XEiXe6sW7vk,,185
N0qkyPdfSwA,,542
IKwmFlSY_UU,,315
nV2_xjp0-N4,,5601
-4T9K2ShEvQ,,221
Hh_f1058u_c,,109
SyEyMkVjHfQ,,2759
QZsthdsh6yk,,14690
qeCi8IKZ3Fg,,1418
moBB6N810GY,,374
BotWxycz78U,,671
JFP24D15_XM,,79926
aAKL8C2-3RQ,,177
tOWpOL4ZgSw,,302
MBrAY6GgU5k,,7162
owPuQjInzO8,,80564
Es2bli0uSYY,,19
FgHKdoYpGpI,,9
PJ-mIEZMJes,,585
